"ID","Name","Species","GeneID","Family","Evidence"
"T049304_1.02","Zfp644","Mus_musculus","ENSMUSG00000049606","C2H2 ZF","N"
"T049308_1.02","Zfp646","Mus_musculus","ENSMUSG00000049739","C2H2 ZF","N"
"T049359_1.02","Zfp647","Mus_musculus","ENSMUSG00000054967","C2H2 ZF","N"
"T049472_1.02","Zfp648","Mus_musculus","ENSMUSG00000066797","C2H2 ZF","N"
"T049049_1.02","Zfp651","Mus_musculus","ENSMUSG00000013419","C2H2 ZF","N"
"T049203_1.02","Zfp653","Mus_musculus","ENSMUSG00000038895","C2H2 ZF","N"
"T049274_1.02","Zfp654","Mus_musculus","ENSMUSG00000047141","C2H2 ZF","N"
"T049044_1.02","Zfp655","Mus_musculus","ENSMUSG00000007812","C2H2 ZF","N"
"T049380_1.02","Zfp658","Mus_musculus","ENSMUSG00000056592","C2H2 ZF","N"
"T049176_1.02","Zfp661","Mus_musculus","ENSMUSG00000034800","C2H2 ZF","N"
"T049381_1.02","Zfp663","Mus_musculus","ENSMUSG00000056824","C2H2 ZF","N"
"T049356_1.02","Zfp667","Mus_musculus","ENSMUSG00000054893","C2H2 ZF","N"
"T049307_1.02","Zfp668","Mus_musculus","ENSMUSG00000049728","C2H2 ZF","N"
"T049309_1.02","Zfp672","Mus_musculus","ENSMUSG00000049755","C2H2 ZF","N"
"T049446_1.02","Zfp677","Mus_musculus","ENSMUSG00000062743","C2H2 ZF","N"
"T049399_1.02","Zfp68","Mus_musculus","ENSMUSG00000058291","C2H2 ZF","N"
"T049062_1.02","Zfp687","Mus_musculus","ENSMUSG00000019338","C2H2 ZF","N"
"T049249_1.02","Zfp688","Mus_musculus","ENSMUSG00000045251","C2H2 ZF","N"
"T049295_1.02","Zfp689","Mus_musculus","ENSMUSG00000048921","C2H2 ZF","N"
"T049463_1.02","Zfp69","Mus_musculus","ENSMUSG00000064141","C2H2 ZF","N"
"T049190_1.02","Zfp692","Mus_musculus","ENSMUSG00000037243","C2H2 ZF","N"
"T049164_1.02","Zfp7","Mus_musculus","ENSMUSG00000033669","C2H2 ZF","N"
"T049172_1.02","Zfp707","Mus_musculus","ENSMUSG00000034429","C2H2 ZF","N"
"T049406_1.02","Zfp708","Mus_musculus","ENSMUSG00000058883","C2H2 ZF","N"
"T049557_1.02","Zfp708","Mus_musculus","ENSMUSG00000074824","C2H2 ZF","N"
"T049375_1.02","Zfp709","Mus_musculus","ENSMUSG00000056019","C2H2 ZF","N"
"T049518_1.02","Zfp71-rs1","Mus_musculus","ENSMUSG00000071281","C2H2 ZF","N"
"T049294_1.02","Zfp710","Mus_musculus","ENSMUSG00000048897","C2H2 ZF","N"
"T049048_1.02","Zfp715","Mus_musculus","ENSMUSG00000012640","C2H2 ZF","N"
"T049149_1.02","Zfp719","Mus_musculus","ENSMUSG00000030469","C2H2 ZF","N"
"T049497_1.02","Zfp72","Mus_musculus","ENSMUSG00000069184","C2H2 ZF","N"
"T049428_1.02","Zfp735","Mus_musculus","ENSMUSG00000060630","C2H2 ZF","N"
"T049285_1.02","Zfp738","Mus_musculus","ENSMUSG00000048280","C2H2 ZF","N"
"T049519_1.02","Zfp738","Mus_musculus","ENSMUSG00000071284","C2H2 ZF","N"
"T049418_1.02","Zfp74","Mus_musculus","ENSMUSG00000059975","C2H2 ZF","N"
"T049389_1.02","Zfp746","Mus_musculus","ENSMUSG00000057691","C2H2 ZF","N"
"T049350_1.02","Zfp747","Mus_musculus","ENSMUSG00000054381","C2H2 ZF","N"
"T049498_1.02","Zfp748","Mus_musculus","ENSMUSG00000069204","C2H2 ZF","N"
"T049241_1.02","Zfp758","Mus_musculus","ENSMUSG00000044501","C2H2 ZF","N"
"T049385_1.02","Zfp759","Mus_musculus","ENSMUSG00000057396","C2H2 ZF","N"
"T049484_1.02","Zfp760","Mus_musculus","ENSMUSG00000067928","C2H2 ZF","N"
"T049479_1.02","Zfp763","Mus_musculus","ENSMUSG00000067430","C2H2 ZF","N"
"T049258_1.02","Zfp764","Mus_musculus","ENSMUSG00000045757","C2H2 ZF","N"
"T049277_1.02","Zfp768","Mus_musculus","ENSMUSG00000047371","C2H2 ZF","N"
"T049213_1.02","Zfp770","Mus_musculus","ENSMUSG00000040321","C2H2 ZF","N"
"T049354_1.02","Zfp771","Mus_musculus","ENSMUSG00000054716","C2H2 ZF","N"
"T049475_1.02","Zfp772","Mus_musculus","ENSMUSG00000066838","C2H2 ZF","N"
"T049458_1.02","Zfp773","Mus_musculus","ENSMUSG00000063535","C2H2 ZF","N"
"T049043_1.02","Zfp775","Mus_musculus","ENSMUSG00000007216","C2H2 ZF","N"
"T049525_1.02","Zfp777","Mus_musculus","ENSMUSG00000071477","C2H2 ZF","N"
"T049362_1.02","Zfp78","Mus_musculus","ENSMUSG00000055150","C2H2 ZF","N"
"T049452_1.02","Zfp780b","Mus_musculus","ENSMUSG00000063047","C2H2 ZF","N"
"T049632_1.02","Zfp783","Mus_musculus","ENSMUSG00000079573","C2H2 ZF","N"
"T049332_1.02","Zfp786","Mus_musculus","ENSMUSG00000051499","C2H2 ZF","N"
"T049266_1.02","Zfp787","Mus_musculus","ENSMUSG00000046792","C2H2 ZF","N"
"T049540_1.02","Zfp788","Mus_musculus","ENSMUSG00000074165","C2H2 ZF","N"
"T049047_1.02","Zfp790","Mus_musculus","ENSMUSG00000011427","C2H2 ZF","N"
"T049542_1.02","Zfp791","Mus_musculus","ENSMUSG00000074194","C2H2 ZF","N"
"T049409_1.02","Zfp799","Mus_musculus","ENSMUSG00000059000","C2H2 ZF","N"
"T049210_1.02","Zfp800","Mus_musculus","ENSMUSG00000039841","C2H2 ZF","N"
"T049566_1.02","Zfp808","Mus_musculus","ENSMUSG00000074867","C2H2 ZF","N"
"T049394_1.02","Zfp809","Mus_musculus","ENSMUSG00000057982","C2H2 ZF","N"
"T049033_1.02","Zfp81","Mus_musculus","ENSMUSG00000003929","C2H2 ZF","N"
"T049474_1.02","Zfp810","Mus_musculus","ENSMUSG00000066829","C2H2 ZF","N"
"T049363_1.02","Zfp811","Mus_musculus","ENSMUSG00000055202","C2H2 ZF","N"
"T049360_1.02","Zfp819","Mus_musculus","ENSMUSG00000055102","C2H2 ZF","N"
"T049402_1.02","Zfp82","Mus_musculus","ENSMUSG00000058447","C2H2 ZF","N"
"T049504_1.02","Zfp820","Mus_musculus","ENSMUSG00000069743","C2H2 ZF","N"
"T049158_1.02","Zfp821","Mus_musculus","ENSMUSG00000031728","C2H2 ZF","N"
"T049500_1.02","Zfp825","Mus_musculus","ENSMUSG00000069208","C2H2 ZF","N"
"T049514_1.02","Zfp827","Mus_musculus","ENSMUSG00000071064","C2H2 ZF","N"
"T049315_1.02","Zfp831","Mus_musculus","ENSMUSG00000050600","C2H2 ZF","N"
"T049260_1.02","Zfp84","Mus_musculus","ENSMUSG00000046185","C2H2 ZF","N"
"T049398_1.02","Zfp846","Mus_musculus","ENSMUSG00000058192","C2H2 ZF","N"
"T049400_1.02","Zfp85-rs1","Mus_musculus","ENSMUSG00000058331","C2H2 ZF","N"
"T049547_1.02","Zfp865","Mus_musculus","ENSMUSG00000074405","C2H2 ZF","N"
"T049231_1.02","Zfp866","Mus_musculus","ENSMUSG00000043090","C2H2 ZF","N"
"T049351_1.02","Zfp867","Mus_musculus","ENSMUSG00000054519","C2H2 ZF","N"
"T049426_1.02","Zfp868","Mus_musculus","ENSMUSG00000060427","C2H2 ZF","N"
"T049352_1.02","Zfp869","Mus_musculus","ENSMUSG00000054648","C2H2 ZF","N"
"T049520_1.02","Zfp87","Mus_musculus","ENSMUSG00000071285","C2H2 ZF","N"
"T049384_1.02","Zfp870","Mus_musculus","ENSMUSG00000057254","C2H2 ZF","N"
"T049100_1.02","Zfp871","Mus_musculus","ENSMUSG00000024298","C2H2 ZF","N"
"T049549_1.02","Zfp872","Mus_musculus","ENSMUSG00000074472","C2H2 ZF","N"
"T049431_1.02","Zfp873","Mus_musculus","ENSMUSG00000061371","C2H2 ZF","N"
"T049499_1.02","Zfp874a","Mus_musculus","ENSMUSG00000069206","C2H2 ZF","N"
"T049414_1.02","Zfp874b","Mus_musculus","ENSMUSG00000059839","C2H2 ZF","N"
"T049239_1.02","Zfp879","Mus_musculus","ENSMUSG00000044296","C2H2 ZF","N"
"T049637_1.02","Zfp882","Mus_musculus","ENSMUSG00000089857","C2H2 ZF","N"
"T049528_1.02","Zfp9","Mus_musculus","ENSMUSG00000072623","C2H2 ZF","N"
"T049159_1.02","Zfp90","Mus_musculus","ENSMUSG00000031907","C2H2 ZF","N"
"T049104_1.02","Zfp91","Mus_musculus","ENSMUSG00000024695","C2H2 ZF","N"
"T049156_1.02","Zfp92","Mus_musculus","ENSMUSG00000031374","C2H2 ZF","N"
"T049366_1.02","Zfp93","Mus_musculus","ENSMUSG00000055305","C2H2 ZF","N"
"T049417_1.02","Zfp930","Mus_musculus","ENSMUSG00000059897","C2H2 ZF","N"
"T049587_1.02","Zfp931","Mus_musculus","ENSMUSG00000078861","C2H2 ZF","N"
"T049469_1.02","Zfp932","Mus_musculus","ENSMUSG00000066613","C2H2 ZF","N"
"T049411_1.02","Zfp933","Mus_musculus","ENSMUSG00000059423","C2H2 ZF","N"
"T049565_1.02","Zfp934","Mus_musculus","ENSMUSG00000074865","C2H2 ZF","N"
"T049364_1.02","Zfp935","Mus_musculus","ENSMUSG00000055228","C2H2 ZF","N"
"T049464_1.02","Zfp936","Mus_musculus","ENSMUSG00000064194","C2H2 ZF","N"
"T049424_1.02","Zfp937","Mus_musculus","ENSMUSG00000060336","C2H2 ZF","N"
"T049450_1.02","Zfp938","Mus_musculus","ENSMUSG00000062931","C2H2 ZF","N"
"T049146_1.02","Zfp939","Mus_musculus","ENSMUSG00000030424","C2H2 ZF","N"
"T049545_1.02","Zfp94","Mus_musculus","ENSMUSG00000074282","C2H2 ZF","N"
"T049319_1.02","Zfp940","Mus_musculus","ENSMUSG00000050855","C2H2 ZF","N"
"T049423_1.02","Zfp941","Mus_musculus","ENSMUSG00000060314","C2H2 ZF","N"
"T049517_1.02","Zfp942","Mus_musculus","ENSMUSG00000071267","C2H2 ZF","N"
"T049344_1.02","Zfp943","Mus_musculus","ENSMUSG00000053347","C2H2 ZF","N"
"T049169_1.02","Zfp944","Mus_musculus","ENSMUSG00000033972","C2H2 ZF","N"
"T049410_1.02","Zfp945","Mus_musculus","ENSMUSG00000059142","C2H2 ZF","N"
"T049516_1.02","Zfp946","Mus_musculus","ENSMUSG00000071266","C2H2 ZF","N"
"T049456_1.02","Zfp947","Mus_musculus","ENSMUSG00000063383","C2H2 ZF","N"
"T049486_1.02","Zfp948","Mus_musculus","ENSMUSG00000067931","C2H2 ZF","N"
"T049162_1.02","Zfp949","Mus_musculus","ENSMUSG00000032425","C2H2 ZF","N"
"T049555_1.02","Zfp950","Mus_musculus","ENSMUSG00000074732","C2H2 ZF","N"
"T049531_1.02","Zfp951","Mus_musculus","ENSMUSG00000072774","C2H2 ZF","N"
"T049345_1.02","Zfp952","Mus_musculus","ENSMUSG00000053390","C2H2 ZF","N"
"T049379_1.02","Zfp953","Mus_musculus","ENSMUSG00000056552","C2H2 ZF","N"
"T049442_1.02","Zfp954","Mus_musculus","ENSMUSG00000062116","C2H2 ZF","N"
"T049045_1.02","Zfp955a","Mus_musculus","ENSMUSG00000008686","C2H2 ZF","N"
"T049254_1.02","Zfp956","Mus_musculus","ENSMUSG00000045466","C2H2 ZF","N"
"T049404_1.02","Zfp958","Mus_musculus","ENSMUSG00000058748","C2H2 ZF","N"
"T049031_1.02","Zfp959","Mus_musculus","ENSMUSG00000003198","C2H2 ZF","N"
"T049477_1.02","Zfp960","Mus_musculus","ENSMUSG00000067034","C2H2 ZF","N"
"T049336_1.02","Zfp961","Mus_musculus","ENSMUSG00000052446","C2H2 ZF","N"
"T049539_1.02","Zfp97","Mus_musculus","ENSMUSG00000073452","C2H2 ZF","N"
"T049302_1.02","Zfpm1","Mus_musculus","ENSMUSG00000049577","C2H2 ZF","N"
"T049081_1.02","Zfpm2","Mus_musculus","ENSMUSG00000022306","C2H2 ZF","N"
"T049020_1.02","Zfy2","Mus_musculus","ENSMUSG00000000103","C2H2 ZF","N"
"T049145_1.02","Zik1","Mus_musculus","ENSMUSG00000030393","C2H2 ZF","N"
"T049027_1.02","Zim1","Mus_musculus","ENSMUSG00000002266","C2H2 ZF","N"
"T049136_1.02","Zkscan14","Mus_musculus","ENSMUSG00000029627","C2H2 ZF","N"
"T049201_1.02","Zkscan16","Mus_musculus","ENSMUSG00000038630","C2H2 ZF","N"
"T049069_1.02","Zkscan17","Mus_musculus","ENSMUSG00000020472","C2H2 ZF","N"
"T049057_1.02","Zkscan6","Mus_musculus","ENSMUSG00000018347","C2H2 ZF","N"
"T049338_1.02","Zmat1","Mus_musculus","ENSMUSG00000052676","C2H2 ZF","N"
"T049022_1.02","Znf512b","Mus_musculus","ENSMUSG00000000823","C2H2 ZF","N"
"T049183_1.02","Zscan12","Mus_musculus","ENSMUSG00000036721","C2H2 ZF","N"
"T049510_1.02","Zscan18","Mus_musculus","ENSMUSG00000070822","C2H2 ZF","N"
"T049202_1.02","Zscan2","Mus_musculus","ENSMUSG00000038797","C2H2 ZF","N"
"T049188_1.02","Zscan21","Mus_musculus","ENSMUSG00000037017","C2H2 ZF","N"
"T049353_1.02","Zscan22","Mus_musculus","ENSMUSG00000054715","C2H2 ZF","N"
"T049098_1.02","Zscan30","Mus_musculus","ENSMUSG00000024274","C2H2 ZF","N"
"T049395_1.02","Zscan5b","Mus_musculus","ENSMUSG00000058028","C2H2 ZF","N"
"T049533_1.02","Zxdb","Mus_musculus","ENSMUSG00000073062","C2H2 ZF","N"
"T049173_1.02","Zxdc","Mus_musculus","ENSMUSG00000034430","C2H2 ZF","N"
"T031965_1.02","Zeb2","Mus_musculus","ENSMUSG00000026872","C2H2 ZF,Homeodomain","N"
"T031966_1.02","Zfhx3","Mus_musculus","ENSMUSG00000038872","C2H2 ZF,Homeodomain","N"
"T031964_1.02","Zfhx4","Mus_musculus","ENSMUSG00000025255","C2H2 ZF,Homeodomain","N"
"T032165_1.02","Zkscan2","Mus_musculus","ENSMUSG00000030757","C2H2 ZF,MADF","N"
"T032166_1.02","Zscan29","Mus_musculus","ENSMUSG00000050619","C2H2 ZF,MADF","N"
"T070130_1.02","L3mbtl","Mus_musculus","ENSMUSG00000035576","C2HC ZF","N"
"T070132_1.02","L3mbtl3","Mus_musculus","ENSMUSG00000039089","C2HC ZF","N"
"T070133_1.02","L3mbtl4","Mus_musculus","ENSMUSG00000041565","C2HC ZF","N"
"T070131_1.02","Myst2","Mus_musculus","ENSMUSG00000038909","C2HC ZF","N"
"T070128_1.02","Myt1","Mus_musculus","ENSMUSG00000010505","C2HC ZF","N"
"T070129_1.02","St18","Mus_musculus","ENSMUSG00000033740","C2HC ZF","N"
"T071127_1.02","Jrk","Mus_musculus","ENSMUSG00000046380","CENPB","N"
"T071129_1.02","Tigd2","Mus_musculus","ENSMUSG00000049232","CENPB","N"
"T071126_1.02","Tigd3","Mus_musculus","ENSMUSG00000044390","CENPB","N"
"T071128_1.02","Tigd4","Mus_musculus","ENSMUSG00000047819","CENPB","N"
"T071614_1.02","Camta1","Mus_musculus","ENSMUSG00000014592","CG-1","N"
"T071615_1.02","Camta2","Mus_musculus","ENSMUSG00000040712","CG-1","N"
"T072361_1.02","Carhsp1","Mus_musculus","ENSMUSG00000008393","CSD","N"
"T072365_1.02","Csdc2","Mus_musculus","ENSMUSG00000042109","CSD","N"
"T072368_1.02","Csde1","Mus_musculus","ENSMUSG00000068823","CSD","N"
"T072369_1.02","Dazap1","Mus_musculus","ENSMUSG00000069565","CSD","N"
"T072366_1.02","Lin28a","Mus_musculus","ENSMUSG00000050966","CSD","N"
"T072367_1.02","Lin28b","Mus_musculus","ENSMUSG00000063804","CSD","N"
"T073126_1.02","Rbpjl","Mus_musculus","ENSMUSG00000017007","CSL","N"
"T073892_1.02","Mtl5","Mus_musculus","ENSMUSG00000024905","CxC","N"
"T074605_1.02","Cxxc4","Mus_musculus","ENSMUSG00000044365","CxxC","N"
"T074606_1.02","Cxxc5","Mus_musculus","ENSMUSG00000046668","CxxC","N"
"T074599_1.02","Dnmt1","Mus_musculus","ENSMUSG00000004099","CxxC","N"
"T074604_1.02","Fbxl19","Mus_musculus","ENSMUSG00000030811","CxxC","N"
"T074607_1.02","Kdm2a","Mus_musculus","ENSMUSG00000054611","CxxC","N"
"T074598_1.02","Mll1","Mus_musculus","ENSMUSG00000002028","CxxC","N"
"T074600_1.02","Wbp7","Mus_musculus","ENSMUSG00000006307","CxxC","N"
"T075176_1.02","Dmrtb1","Mus_musculus","ENSMUSG00000028610","DM","N"
"T084790_1.02","Gatad1","Mus_musculus","ENSMUSG00000007415","GATA","N"
"T084796_1.02","Gatad2a","Mus_musculus","ENSMUSG00000036180","GATA","N"
"T084798_1.02","Gatad2b","Mus_musculus","ENSMUSG00000042390","GATA","N"
"T084797_1.02","Trps1","Mus_musculus","ENSMUSG00000038679","GATA","N"
"T086597_1.02","Mta1","Mus_musculus","ENSMUSG00000021144","GATA,Myb/SANT","N"
"T086600_1.02","Mta2","Mus_musculus","ENSMUSG00000071646","GATA,Myb/SANT","N"
"T086599_1.02","Mta3","Mus_musculus","ENSMUSG00000055817","GATA,Myb/SANT","N"
"T086598_1.02","Rere","Mus_musculus","ENSMUSG00000039852","GATA,Myb/SANT","N"
"T087357_1.02","Grhl2","Mus_musculus","ENSMUSG00000022286","Grainyhead","N"
"T087359_1.02","Grhl3","Mus_musculus","ENSMUSG00000037188","Grainyhead","N"
"T088987_1.02","Gtf2ird2","Mus_musculus","ENSMUSG00000015942","GTF2I-like","N"
"T095242_1.02","Adnp","Mus_musculus","ENSMUSG00000051149","Homeodomain","N"
"T095249_1.02","Adnp2","Mus_musculus","ENSMUSG00000053950","Homeodomain","N"
"T095286_1.02","Crxos1","Mus_musculus","ENSMUSG00000074365","Homeodomain","N"
"T095290_1.02","ENSMUSG00000074370","Mus_musculus","ENSMUSG00000074370","Homeodomain","N"
"T095291_1.02","ENSMUSG00000074371","Mus_musculus","ENSMUSG00000074371","Homeodomain","N"
"T095295_1.02","ENSMUSG00000079203","Mus_musculus","ENSMUSG00000079203","Homeodomain","N"
"T095296_1.02","ENSMUSG00000079204","Mus_musculus","ENSMUSG00000079204","Homeodomain","N"
"T095297_1.02","ENSMUSG00000079205","Mus_musculus","ENSMUSG00000079205","Homeodomain","N"
"T095298_1.02","ENSMUSG00000079206","Mus_musculus","ENSMUSG00000079206","Homeodomain","N"
"T095301_1.02","Gm14543","Mus_musculus","ENSMUSG00000079626","Homeodomain","N"
"T095253_1.02","Gm4745","Mus_musculus","ENSMUSG00000055942","Homeodomain","N"
"T095292_1.02","Gm4981","Mus_musculus","ENSMUSG00000075045","Homeodomain","N"
"T095259_1.02","Hopx","Mus_musculus","ENSMUSG00000059325","Homeodomain","N"
"T095099_1.02","Lass2","Mus_musculus","ENSMUSG00000015714","Homeodomain","N"
"T095163_1.02","Lass3","Mus_musculus","ENSMUSG00000030510","Homeodomain","N"
"T095092_1.02","Lass4","Mus_musculus","ENSMUSG00000008206","Homeodomain","N"
"T095122_1.02","Lass5","Mus_musculus","ENSMUSG00000023021","Homeodomain","N"
"T095141_1.02","Lass6","Mus_musculus","ENSMUSG00000027035","Homeodomain","N"
"T095262_1.02","Mkx","Mus_musculus","ENSMUSG00000061013","Homeodomain","N"
"T095282_1.02","Rhox1","Mus_musculus","ENSMUSG00000071773","Homeodomain","N"
"T095248_1.02","Rhox10","Mus_musculus","ENSMUSG00000053909","Homeodomain","N"
"T095276_1.02","Rhox12","Mus_musculus","ENSMUSG00000071766","Homeodomain","N"
"T095238_1.02","Rhox13","Mus_musculus","ENSMUSG00000050197","Homeodomain","N"
"T095244_1.02","Rhox2a","Mus_musculus","ENSMUSG00000051827","Homeodomain","N"
"T095313_1.02","Rhox2b","Mus_musculus","ENSMUSG00000079638","Homeodomain","N"
"T095312_1.02","Rhox2c","Mus_musculus","ENSMUSG00000079637","Homeodomain","N"
"T095309_1.02","Rhox2d","Mus_musculus","ENSMUSG00000079634","Homeodomain","N"
"T095267_1.02","Rhox2e","Mus_musculus","ENSMUSG00000063709","Homeodomain","N"
"T095307_1.02","Rhox2f","Mus_musculus","ENSMUSG00000079632","Homeodomain","N"
"T095304_1.02","Rhox2g","Mus_musculus","ENSMUSG00000079629","Homeodomain","N"
"T095302_1.02","Rhox2h","Mus_musculus","ENSMUSG00000079627","Homeodomain","N"
"T095260_1.02","Rhox3a","Mus_musculus","ENSMUSG00000059626","Homeodomain","N"
"T095311_1.02","Rhox3c","Mus_musculus","ENSMUSG00000079636","Homeodomain","N"
"T095281_1.02","Rhox3e","Mus_musculus","ENSMUSG00000071772","Homeodomain","N"
"T095306_1.02","Rhox3f","Mus_musculus","ENSMUSG00000079631","Homeodomain","N"
"T095278_1.02","Rhox3h","Mus_musculus","ENSMUSG00000071769","Homeodomain","N"
"T095314_1.02","Rhox4a","Mus_musculus","ENSMUSG00000079639","Homeodomain","N"
"T095280_1.02","Rhox4b","Mus_musculus","ENSMUSG00000071771","Homeodomain","N"
"T095310_1.02","Rhox4c","Mus_musculus","ENSMUSG00000079635","Homeodomain","N"
"T095308_1.02","Rhox4d","Mus_musculus","ENSMUSG00000079633","Homeodomain","N"
"T095279_1.02","Rhox4e","Mus_musculus","ENSMUSG00000071770","Homeodomain","N"
"T095305_1.02","Rhox4f","Mus_musculus","ENSMUSG00000079630","Homeodomain","N"
"T095303_1.02","Rhox4g","Mus_musculus","ENSMUSG00000079628","Homeodomain","N"
"T095277_1.02","Rhox7","Mus_musculus","ENSMUSG00000071767","Homeodomain","N"
"T095263_1.02","Tgif2lx1","Mus_musculus","ENSMUSG00000061283","Homeodomain","N"
"T095265_1.02","Tgif2lx2","Mus_musculus","ENSMUSG00000063242","Homeodomain","N"
"T095118_1.02","Zhx1","Mus_musculus","ENSMUSG00000022361","Homeodomain","N"
"T095275_1.02","Zhx2","Mus_musculus","ENSMUSG00000071757","Homeodomain","N"
"T095184_1.02","Zhx3","Mus_musculus","ENSMUSG00000035877","Homeodomain","N"
"T105984_1.02","Hsf3","Mus_musculus","ENSMUSG00000045802","HSF","N"
"T105985_1.02","Hsf5","Mus_musculus","ENSMUSG00000070345","HSF","N"
"T107682_1.02","Irf8","Mus_musculus","ENSMUSG00000041515","IRF","N"
"T107956_1.02","Mllt4","Mus_musculus","ENSMUSG00000068036","Leafy","N"
"T109640_1.02","5730528L13Rik","Mus_musculus","ENSMUSG00000039693","MADF","N"
"T113623_1.02","Baz2a","Mus_musculus","ENSMUSG00000040054","MBD","N"
"T113619_1.02","Baz2b","Mus_musculus","ENSMUSG00000026987","MBD","N"
"T113622_1.02","Mbd3","Mus_musculus","ENSMUSG00000035478","MBD","N"
"T113620_1.02","Mbd4","Mus_musculus","ENSMUSG00000030322","MBD","N"
"T113618_1.02","Mbd6","Mus_musculus","ENSMUSG00000025409","MBD","N"
"T113624_1.02","Setdb2","Mus_musculus","ENSMUSG00000071350","MBD","N"
"T114478_1.02","Mterfd1","Mus_musculus","ENSMUSG00000021519","mTERF","N"
"T114479_1.02","Mterfd2","Mus_musculus","ENSMUSG00000026273","mTERF","N"
"T114481_1.02","Mterfd3","Mus_musculus","ENSMUSG00000049038","mTERF","N"
"T118474_1.02","0610010F05Rik","Mus_musculus","ENSMUSG00000042208","Myb/SANT","N"
"T118453_1.02","0610010K14Rik","Mus_musculus","ENSMUSG00000020831","Myb/SANT","N"
"T118481_1.02","4932411N23Rik","Mus_musculus","ENSMUSG00000058670","Myb/SANT","N"
"T118475_1.02","C130039O16Rik","Mus_musculus","ENSMUSG00000042507","Myb/SANT","N"
"T118478_1.02","C79407","Mus_musculus","ENSMUSG00000047534","Myb/SANT","N"
"T118480_1.02","Ccdc79","Mus_musculus","ENSMUSG00000052616","Myb/SANT","N"
"T118476_1.02","Dmtf1","Mus_musculus","ENSMUSG00000042508","Myb/SANT","N"
"T118459_1.02","Dnajc1","Mus_musculus","ENSMUSG00000026740","Myb/SANT","N"
"T118462_1.02","Dnajc2","Mus_musculus","ENSMUSG00000029014","Myb/SANT","N"
"T118461_1.02","Mier1","Mus_musculus","ENSMUSG00000028522","Myb/SANT","N"
"T118477_1.02","Mier2","Mus_musculus","ENSMUSG00000042570","Myb/SANT","N"
"T118469_1.02","Mier3","Mus_musculus","ENSMUSG00000032727","Myb/SANT","N"
"T118482_1.02","Mysm1","Mus_musculus","ENSMUSG00000062627","Myb/SANT","N"
"T118450_1.02","Ncor1","Mus_musculus","ENSMUSG00000018501","Myb/SANT","N"
"T118464_1.02","Ncor2","Mus_musculus","ENSMUSG00000029478","Myb/SANT","N"
"T118472_1.02","Rcor1","Mus_musculus","ENSMUSG00000037896","Myb/SANT","N"
"T118455_1.02","Rcor2","Mus_musculus","ENSMUSG00000024968","Myb/SANT","N"
"T118471_1.02","Rcor3","Mus_musculus","ENSMUSG00000037395","Myb/SANT","N"
"T118465_1.02","Smarca1","Mus_musculus","ENSMUSG00000031099","Myb/SANT","N"
"T118466_1.02","Smarca5","Mus_musculus","ENSMUSG00000031715","Myb/SANT","N"
"T118470_1.02","Snapc4","Mus_musculus","ENSMUSG00000036281","Myb/SANT","N"
"T118451_1.02","Tada2a","Mus_musculus","ENSMUSG00000018651","Myb/SANT","N"
"T118463_1.02","Tada2b","Mus_musculus","ENSMUSG00000029196","Myb/SANT","N"
"T118458_1.02","Terf1","Mus_musculus","ENSMUSG00000025925","Myb/SANT","N"
"T118460_1.02","Ttf1","Mus_musculus","ENSMUSG00000026803","Myb/SANT","N"
"T118473_1.02","Zzz3","Mus_musculus","ENSMUSG00000039068","Myb/SANT","N"
"T130767_1.02","Nfx1","Mus_musculus","ENSMUSG00000028423","NFX","N"
"T130768_1.02","Nfxl1","Mus_musculus","ENSMUSG00000072889","NFX","N"
"T136782_1.02","Lcorl","Mus_musculus","ENSMUSG00000015882","Pipsqueak","N"
"T137795_1.02","Chmp5","Mus_musculus","ENSMUSG00000028419","Prospero","N"
"T137794_1.02","Prox1","Mus_musculus","ENSMUSG00000010175","Prospero","N"
"T137796_1.02","Prox2","Mus_musculus","ENSMUSG00000042320","Prospero","N"
"T140195_1.02","Aire","Mus_musculus","ENSMUSG00000000731","SAND","N"
"T140582_1.02","Arl6ip4","Mus_musculus","ENSMUSG00000029404","SART-1","N"
"T140583_1.02","Sart1","Mus_musculus","ENSMUSG00000039148","SART-1","N"
"T144588_1.02","Chd3","Mus_musculus","ENSMUSG00000018474","Sox","N"
"T144623_1.02","ENSMUSG00000062477","Mus_musculus","ENSMUSG00000062477","Sox","N"
"T144629_1.02","ENSMUSG00000070058","Mus_musculus","ENSMUSG00000070058","Sox","N"
"T144635_1.02","ENSMUSG00000079390","Mus_musculus","ENSMUSG00000079390","Sox","N"
"T144636_1.02","ENSMUSG00000079392","Mus_musculus","ENSMUSG00000079392","Sox","N"
"T144626_1.02","Gm5518","Mus_musculus","ENSMUSG00000066530","Sox","N"
"T144599_1.02","Hmg20a","Mus_musculus","ENSMUSG00000032329","Sox","N"
"T144627_1.02","Hmgb1","Mus_musculus","ENSMUSG00000066551","Sox","N"
"T144619_1.02","Hmgb2","Mus_musculus","ENSMUSG00000054717","Sox","N"
"T144586_1.02","Hmgb3","Mus_musculus","ENSMUSG00000015217","Sox","N"
"T144615_1.02","Hmgb4","Mus_musculus","ENSMUSG00000048686","Sox","N"
"T144593_1.02","Hmgxb3","Mus_musculus","ENSMUSG00000024622","Sox","N"
"T144601_1.02","Hmgxb4","Mus_musculus","ENSMUSG00000034518","Sox","N"
